name;addr
Lighthouse Baptist Church;Huntington,WV,25705
Lighthouse Baptist Church;Lebanon,IN,46052
Lighthouse Baptist Church;Lancaster,OH,43130
Lighthouse Baptist Church;Sandusky,OH,44870
Loudonville Baptist Temple;,OH,15528
Madeira Baptist Church;Cincinnati,OH,45243
Mars Hill Baptist Bible Church;Indianapolis,IN,46241
Millheim Baptist Church;Akron,OH,44312
Millscreek Baptist Church;Ostrander,OH,43061
New Heights Baptist Church;Albuquerque,NM,87105
New Heights Baptist Church;Wylie,TX,75098
Newark Baptist Temple;Heath,OH,43056
Newtonsville Baptist Church;Newtonsville,OH,45158
North Columbus Baptist Church;Columbus,OH,43235
Old Time Baptist Church;Clarksburg,WV,26301
Mesa View Baptist Church;Poway,CA,92064
Prairie View Baptist Church;Lake City,IL,61937
Providence Baptist Church;Westerville,OH,43086
Providence Baptist Church;Charleston,WV,25324
Ramseur Baptist Church;Paris,TX,75460
Richmond Baptist Church;Richmond,IN,47374
Ripley Baptist Temple;Ripley,WV,25271
Tabernacle Baptist Temple;Roswell,NM,88201
First Baptist Church;Santa Fe,NM,87505
First Baptist Church;North Myrtle Beach,SC,29582
Solida Baptist Church;Point,OH,45680
Truth Baptist Church;,,12457
Truth Baptist Church;Mechanicsville,VA,23111
Twin Rivers Baptist Church;Springfield,OR,97477
Twin Rivers Baptist Church;,NC,28560
Twin Rivers Baptist Church;Whipple,OH,45788
Union Baptist Church;,OH,16623
Berean Baptist Church;Marion,OH,43302
Union Baptist Temple;Union,MO,63084
Kingsway Baptist Church;Mickleton,NJ,08056
Victory Baptist Church;Beavercreek,OH,45434
Victory Baptist Church;Mentor,OH,44060
Victory Baptist Church;Springfield,OH,45506
First Baptist Church;West Jefferson,OH,43162
Victory Baptist Church;,OH,22260
Victory Baptist church;B  Selinsgrove,PA,17870
Victory Baptist Temple;,MO,63957
Waverly Baptist Temple;Waverly,OH,45690
Westside Baptist church;Ontario,OH,44903
Whetstone Baptist Church;Bucyrus,OH,44820
Zion Hill Baptist Church;Greenville,SC,29611
Open Bible Baptist Church;Sumter,SC,29150
Lighthouse Baptist Church;Columbus,GA,31907
Eastside Baptist Church;Memphis,TN,38128
Fairview Baptist Church;,TN,37303
First Baptist Church;,NC,28138
Freedom Baptist Church;Greenville,SC,29617
Edwards Road Baptist Church;Greenville,SC,29615
Canaan Baptist Church;Covington,GA,30016
Hurst Baptist Church;Sylvania,GA,30467
Cornerstone Baptist Church;Greenville,SC,29615
Crossroads of Life Baptist Church;Canton,GA,30114
Sharon Baptist Church;McDonough,GA,30252
Crooked Creek Baptist Church;Athens,GA,30607
Victory Chapel Baptist Church;Conestee,SC,29636
The Baptist Tabernacle;Covington,GA,30014
Pleasant Hill Baptist Church;Powder Springs,GA,30127
Berea Baptist Church;Athens,AL,35611
Tri-County Baptist Church;West Chester,OH,45069
Calvary Baptist Church;Statesville,NC,28677
Friendship Baptist Church;Elon,NC,27244
Henry Baptist Church;McDonough,GA,30253
Calvary Baptist Church;Hampton,GA,30228
Volusia County Baptist Church;Orange City,FL,32763
Grace Baptist Church;Lenoir City,TN,37772
Charity Baptist Church;Brownstown,MI,48193
Houghton Lake Baptist Church;,MI,48629
Beacon Baptist Church;Jupiter,FL,33478
Central Baptist Church;Ocala,FL,34471
Fellowship Baptist Church;,FL,13515
Freedom Baptist Church;,FL,32656
Memorial Baptist Church;Ocala,FL,34480
Riverland Baptist Church;Dunnellon,FL,34432
Gospel Way Baptist Church;Grand Junction,CO,81503
Life Line Baptist Church;Camby,IN,46113
Victory Baptist Church;Tonganoxie,KS,66086
Calvary Baptist Church;Junction City,KS,66441
Crossroads Baptist Church;Girard,KS,66743
Concordia Baptist Church;Concordia,MO,64020
Faith Baptist Church;Attica,KS,67009
Temple Baptist Church;,KS,67042
Temple Baptist Church;Wichita,KS,67213
Riverside Baptist Church;Hutchinson,KS,67501
Heritage Baptist Church;Great Bend,KS,67530
Colby Independent Baptist Church;Colby,KS,67701
Hoxie Baptist Temple;Hoxie,KS,67740
Sunrise Baptist Church;Oakley,KS,67748
Bible Baptist Church;Dodge City,KS,67801
Grace Baptist Church;Conway,AR,72032
Victory Baptist Church;,KS,67860
First Baptist Church;Syracuse,KS,67878
Liberty Baptist Church;,KS,67208
Bible Baptist Church;Coffeyville,KS,67337
Calvary Baptist Church;Beloit,KS,67420
New Life Baptist Church;Garnett,KS,66032
First Baptist Church;Parker,TX,75002
True Light Baptist Church;Los Lunas,NM,87031
Grace Navajo Baptist Church;Gallup,NM,87305
Bible Baptist Church;Aztec,NM,87410
Temple Baptist Church;Santa Fe,NM,87505
Calvary Baptist Church;Santa Fe,NM,87505
Mountain View Baptist Church;Las Cruces,NM,88011
Dyer Baptist Church;Dyer,IN,46311
Living Water Baptist Church;Chaparral,NM,88081
Faith Baptist Church;Carlsbad,NM,88220
Temple Baptist Church;Tucumcari,NM,88401
Westbrook Baptist Church;Clovis,NM,88101
Anchor Baptist Church;Hillsboro,OH,45133
Trinity Bible Baptist Church;Choctaw,OK,73020
Calvary Baptist Church;Perry,OK,73077
Moore Baptist Temple;Moore,OK,73160
Victory Baptist Temple;Oklahoma City,OK,73110
Collinsville Baptist Tabernacle;Collinsville,OK,74021
Maranatha Baptist Temple;Collinsville,OK,74021
First Baptist Church;Cushing,OK,74023
Bible Baptist Church;Healdton,OK,73438
Gloryland Baptist Church;Hartshorne,OK,74547
Solid Rock Independent Baptist Church;Oklahoma City,OK,73111
Victory Baptist Church;Oklahoma City,OK,73127
Star Baptist Church;Keota,OK,74941
Grace Baptist Church;Cleveland,OK,74020
Lakewood Baptist Church;Powderly,TX,75473
Faith Community Baptist Church (Savoy, TX;Fort Worth,TX,76108
Victory Baptist Church;Wichita Falls,TX,76302
Caprock Baptist Church;Amarillo,TX,79103
Hillcrest Baptist Church;El Paso,TX,79904
Harvest Baptist Church;Abilene,TX,79602
Central Baptist Church;Denton,TX,76201
Heritage Baptist Church;Lufkin,TX,75904
Faith Baptist Church;Lubbock,TX,79424
East Side Baptist Church;Big Spring,TX,79720
Calvary Baptist Church;C  Muleshoe,TX,79347
Central Baptist Church;Coleman,TX,76834
Berean Baptist Church;Walla Walla,WA,99362
Fairhaven Baptist Church;Chesterton,IN,46304
First Baptist Church;Spring Valley,CA,91977
Faith Baptist Church;Toulon,IL,61483
Liberty Baptist Church;Suffolk,VA,23434
Gospel Light Baptist Church;Queen Creek,AZ,85142
Shenandoah Baptist Church;Cleveland,TN,37323
Lighthouse Baptist Church;Dawsonville,GA,30534
Mile High Baptist Church;Denver,CO,80227
Teays Valley Baptist Church;Hurricane,WV,25526
Revival Baptist Church;Scranton,PA,18508
Grace Baptist Church;Decatur,IL,62526
Crossroads Baptist Church;,MO,17531
Concord Baptist Church;Wilmington,DE,19810
Wilton Baptist Church;Wilton,NY,12831
Union City Baptist Temple;Union City,TN,38261
Calvary Bible Baptist Church;Willingboro,NJ,08046
First Baptist Church;Goodrich,MI,48438
Grace Independent Baptist Church;Wapwallopen,PA,18660
Faith Baptist Church;Palm Bay,FL,32907
First Baptist Church;,OH,45327
Cornerstone Baptist Church;Dayton,OH,45410
Timberline Baptist Church;Sherwood,OR,97140
Open Door Baptist Church;Cassadaga,NY,14718
Frankfort Baptist Temple;Frankfort,IN,46041
Northbrook Baptist Church;Cedar Rapids,IA,52402
Faith Baptist Church;,IL,14883
Temple Baptist Church;Lacey,WA,98503
Bible Baptist Church;Barre,VT,05641
Spokane Baptist Church;Otis Orchards,WA,99027
Grace Baptist Church;Beaver Dams,NY,14812
Shiloh Baptist Church;Gwinn,MI,49841
Sycamore Baptist Church;Jackson,MI,49202
Bible Baptist Church;Roanoke,VA,24014
Anchor Baptist Church;Biddeford,ME,04005
Knotty Oak Baptist Church;Coventry,RI,02816
Grace Baptist Church;Coleman,MI,48618
Lighthouse Baptist Church;Indianapolis,IN,46239
Sugar Grove Baptist Church;,,42343
Lighthouse Baptist Church;Pasadena,MD,21123
Madison Baptist Church;Madison,AL,35758
Evergreen Baptist Church;,WA,98226
Templo Bautista de Yakima;Gap,WA,98903
Bethel Baptist Church;,TN,37142
Peoples Baptist Church;Bay City,MI,48706
Liberty Baptist Church;Durham,NC,27705
Hudson Baptist Church;Hudson,ME,04449
New Life Baptist Church;Hudson Falls,NY,12839
Bible Baptist Church;,,40456
Harvest Baptist Church;Mount Vernon,WA,98273
Amazing Grace Baptist Church;Vancouver,WA,98665
Victory Baptist Church;Bend,OR,97701
Calvary Baptist Church;Durham,NC,27703
Central Baptist Church;Southington,CT,06489
Victory Baptist Church;Londonderry,NH,03053
Northwest Baptist Church;Marysville,WA,98270
Faith Baptist Church;Bakersfield,CA,93304
Ambassador Baptist Church;Greenbrier,AR,72058
Calvary Baptist Church;Baltimore,MD,21215
Gethsemane Baptist Church;Long Beach,CA,90805
Gospel Baptist Church;Manchester,NH,03101
Bethel Baptist Church;Carson,CA,90745
Faith Baptist Church;Canoga Park,CA,91304
Ludlow Hill Baptist Church;Lawrenceburg,IN,47025
Cross Timbers Baptist Church;Klamath Falls,OR,97603
Harbour Light Baptist Church;Orange,CT,06477
Elmwood Baptist Church;Brighton,CO,80601
Grace Baptist Church;West Columbia,SC,29169
Somerset Bible Baptist Church;Somerset,NJ,08873
Grace Baptist Church;San Gabriel,CA,91776
Lifeway Baptist Church;Ellettsville,IN,47429
Shining Light Baptist Church;Monroe,NC,28110
Amazing Grace Baptist Church;Beech Island,SC,29842
Tabernacle Baptist Church;Litchfield,NH,03052
Lighthouse Baptist Church;Winter Park,FL,32792
Bow Baptist Church;,VT,05156
Salisbury Baptist Temple;Salisbury,MD,21804
Cornerstone Baptist Church;Chesapeake Beach,MD,20732
Temple Baptist Church;Herndon,VA,20170
Chilhowie Baptist Church;,VA,24319
Camp Creek Baptist Church;Central,SC,29630
Tabernacle Baptist Church;Peabody,MA,01960
Calvary Baptist Church;Sanford,ME,04073
Faith Independent Baptist Church;Glenn Dale,MD,20769
Grace Baptist Church;,MD,21643
Central Baptist Church;Avenel,NJ,07001
Lakewood Baptist Church;Harrison,TN,37341
Patuxent Baptist Church;Great Mills,MD,20634
New Life Baptist Church;White Marsh,MD,21162
Fannin Road Baptist Church;Montgomery,AL,36108
Lighthouse Baptist Church;Theodore,AL,36582
Primera Iglesia Bautista de Kodiak;Kodiak,AK,99615
Lighthouse Baptist Church;Kodiak,AK,99615
Iglesia Bautista De Sahuarita;Sahuarita,AZ,85629
Sahuarita Baptist Church;Sahuarita,AZ,85629
Iglesia Bautista la Luz del Faro;Hot Springs,AR,71901
Iglesia Bautista Emmanuel;Los Angeles,CA,90032
Iglesia Bautista de Anaheim;Anaheim,CA,92804
Bible Baptist Church;Arleta,CA,91331
Barstow Baptist Temple;Barstow,CA,92311
Iglesia Bautista Fundamental El Calvario;Chula Vista,CA,91910
Iglesia Bautista Biblica Berea;Duarte,CA,91010
Arlington Baptist Church;Richmond,CA,94805
Iglesia Bautista Getsemaní;Escondido,CA,92025
First Chinese Baptist Church;Fountain Valley,CA,92708
Iglesia Biblica Bautista Vida Nueva;Hayward,CA,94541
Iglesia Bautista Fundamental Hispana;South Gate,CA,90280
Lighthouse Baptist Church;La Verne,CA,91750
Iglesia Bautista Fuente de Salvación;Lake Balboa,CA,91406
Iglesia Bautista La Puerta Abierta;Lemon Grove,CA,91945
Primera Iglesia Bautista De Long Beach;Long Beach,CA,90807
Iglesia Bautista Agua Viva;Long Beach,CA,90805
Iglesia Bautista Libertad;Houston,TX,77086
Lighthouse Baptist Church;Moreno Valley,CA,92557
Iglesia Bautista Gracia Admirable;Moreno Valley,CA,92557
Shadow Mountain Baptist Church;Morgan Hill,CA,95037
Iglesia Bautista Al Pie De La Montaña;Pacheco,CA,94553
Iglesia Bautista de Sacramento;North Highlands,CA,95660
Iglesia Bautista Fundamental Buenas Nuevas;San Carlos,CA,94070
Iglesia Bautista Roca de la Eternidad;San Jose,CA,95112
Centerville Baptist Church;South Boston,VA,24592
Iglesia Bautista Fundamental La Gran Comisión;South Gate,CA,90280
Iglesia Bautista Hollydale;South Gate,CA,90280
Iglesia Bautista Sendero de Vida;South Gate,CA,90280
Bible Baptist Church;Victorville,CA,92395
Iglesia Biblica Bautista de Homestead;Homestead,FL,33030
Iglesia Bautista Maranatha;Lakeland,FL,33810
Iglesia Bautista Nueva Vida de Melbourne;Melbourne,FL,32934
First Baptist Church of Westwood Lake;Miami,FL,33183
Iglesia Bautista Nueva Vida;Pace,FL,32571
Iglesia Bautista Fundamental Providencia;Riverview,FL,33578
Maranatha Baptist Church;Tallahassee,FL,32303
West Gate Baptist Church;Tampa,FL,33615
Harvest Baptist Church;Acworth,GA,30102
Vision Baptist Church;Alpharetta,GA,30009
Whitfield Baptist Church;Dalton,GA,30720
Oakwood Baptist Church;Flowery Branch,GA,30542
Trinity Hill Baptist Church;Norcross,GA,30071
Iglesia Bautista Monte Trinidad;Duluth,GA,30096
Iglesia Bautista Betel;,IL,60103
Iglesia Bautista Castillo Fuerte;Chicago,IL,60609
Primera Iglesia Bautista Hispanoamericana;Rockford,IL,61101
Iglesia Bautista Nueva Vida;Indianapolis,IN,46203
Iglesia Bautista Fundamental Independiente La Zarza;Louisville,KY,40228
Iglesia Bautista El Buen Pastor;Lincoln,NE,68510
Iglesia Bautista Fundamental Filadelfia;Las Vegas,NV,89108
Madison Avenue Baptist Church;Paterson,NJ,07501
Iglesia Bautista Internacional de Astoria;Astoria,NY,11103
Primera Iglesia Bautista de Habla Hispana;Brooklyn,NY,11201
Every Nation Baptist Church;Charlotte,NC,28213
Faith Baptist Church;Knightdale,NC,27545
Bible Baptist Church;Matthews,NC,28105
Iglesia Bautista el Calvario;Oklahoma City,OK,73119
Eastland Baptist Church;Tulsa,OK,74108
Iglesia Bautista La Gran Comisión;Salem,OR,97301
Iglesia Bautista Bíblica;Central Falls,RI,02863
Iglesia Bautista De La Fe;Greenville,SC,29609
Iglesia Bautista Tabernáculo;,SC,29609
Iglesia Bautista Fuente de Vida;Rock Hill,SC,29730
Iglesia Bautista Shalom;Amarillo,TX,79101
Iglesia Bautista Fundamental;Brownsville,TX,78526
Iglesia Hispana Bautista del Norte;Killeen,TX,76543
Iglesia Bautista Fundamental;Lewisville,TX,75067
Iglesia Bautista Colonial;Homa Rd  Palmview,TX,78574
Iglesia Bautista Betania;Mission,TX,78573
Iglesia Bautista Pacer;Pasadena,TX,77502
Primera Iglesia Bautista Fundamental;Roma,TX,78584
Iglesia Bautista Emmanuel;Roma,TX,78584
Iglesia Bautista Libertad;San Antonio,TX,78227
Iglesia Bautista Puerta La Hermosa;San Antonio,TX,78221
Primera Iglesia Bautista Fundamental Mexicana;San Antonio,TX,78210
Iglesia Bautista Fe Victoriosa;,TX,15335
Bethel Baptist Church;Hampton,VA,23669
Heritage Multicultural Baptist Church;Quincy,WA,98848
Ganado Baptist Church;Ganado,AZ,86505
Victory Baptist Church;Talihina,OK,74571
Tulsa Baptist Temple;Tulsa,OK,74104
Pleasant Valley Baptist Church;Dallas,TX,75253
Friendship Baptist Church;Joaquin,TX,75954
Central Baptist Church;Harlingen,TX,78550
Southside Baptist Church;,TX,75020
Heritage Baptist Church;Picayune,MS,39466
Heartland Baptist Church;,MO,63775
New Life Baptist Church;Converse,TX,78109
Osage Baptist Church;Amarillo,TX,79118
Calvary First Baptist Church;Mesquite,TX,75181
Calvary Baptist Church;Mesquite,TX,75149
Spring Meadow Baptist Church;Franklin,TN,37064
Lighthouse Baptist Church;Hudson,NH,03051
Twin City Baptist Church;Brewer,ME,04412
Story Road Baptist Church;Irving,TX,75060
Northview Baptist Church;Brookhaven,MS,39601
Mount Taylor Baptist Church;Grants,NM,87020
Kingwood First Baptist Church;Kingwood,TX,77339
Mount Pisgah Baptist Church;Oliver Springs,TN,37840
Gideon Baptist Church;Houston,TX,77022
Calvary Baptist Church;Chickasha,OK,73023
Emmaus Road Baptist Church;Chesapeake,VA,23325
Cornerstone Baptist Church;Carthage,TN,37030
Grace Baptist Church;Logan,UT,84323
Mount Logan Baptist Church;Logan,UT,84321
New Grace Baptist Church;Concord,NC,28026
Cliffview Chapel Baptist Church;Kanab,UT,84741
Harvest Valley Baptist Church;Riverton,UT,84065
Tabernacle Baptist Church;,TX,76542
Berean Baptist Church;Batesville,IN,47006
Fellowship Baptist Church;Stilwell,OK,74960
Heritage Baptist Church;,UT,16101
Victory Baptist Church;Longview,TX,75604
Faith Baptist Church;Cordova,AL,35550
Bible Baptist Church;Las Vegas,NV,89115
Faith Baptist Church;Colonial Heights,VA,23834
Antioch Baptist Church;,GA,30814
Berean Baptist Church;Ellenwood,GA,30294
Bethel Baptist Church;,GA,31324
Bible Baptist Church;Brunswick,GA,31525
Calvary Baptist Church;Lake Park,GA,31636
Calvary Baptist Church;Smyrna,GA,30080
Charity Baptist Church;Blountville,TN,37617
Cherry Grove Baptist Church;Wilkesboro,NC,28697
Columbia Baptist Temple;Columbia,SC,29209
Community Baptist Church;Hickory,NC,28602
Corinth Baptist Church;Loganville,GA,30052
Faith Independent Baptist Church;,GA,30253
Faithway Baptist Church;,NC,27401
Fellowship Baptist Church;Wytheville,VA,24382
Friendship Baptist Church;LaGrange,GA,30241
Gospel Baptist Tabernacle;Hillsborough,NC,27278
Harvest Baptist Church;Dawsonville,GA,30534
Liberty Baptist Church;Kingston,TN,37763
Meadow Baptist Church;Lawrenceville,GA,30043
Mile Creek Baptist Church;Six Mile,SC,29682
Morning Star Baptist Church;Cleveland,NC,27013
Forrest Hills at Mountain View Baptist Church;Snellville,GA,30078
Mount Calvary Baptist Church;Belleville,MI,48111
New Hope Baptist Church;Salisbury,NC,28146
Newton Baptist Church;Covington,GA,30016
North Hazelwood Baptist Church;Waynesville,NC,28786
Northside Baptist Church;Bassett,VA,24055
Northside Baptist Church;Thomasville,GA,31792
Old Suwanee Baptist Church;Buford,GA,30518
Northwest Baptist Church;Greensboro,NC,27409
One Way Baptist Church;Charlotte,NC,28208
Pine Bluff Baptist Church;Albany,GA,31705
Rich Acres Baptist Church;Martinsville,VA,24112
Sewell Valley Baptist Church;Rainelle West  Rainelle,WV,25962
Shady Grove Missionary  Baptist Church;Tuskegee,AL,36083
Somerset Baptist Temple;Somerset,KY,42503
Southside Baptist Church;Swainsboro,GA,30401
Trinity Baptist Church;Warrenton,VA,20187
Trulite Baptist Church;High Point,NC,27265
Valley Drive Baptist Church;Fieldale,VA,24089
Victory Baptist Church;Charleston,SC,29412
Welch Creek Baptist Church;Walterboro,SC,29488
Grace Baptist Church;Tempe,AZ,85283
Verde Baptist Church;Cottonwood,AZ,86326
First Baptist Church;Benson,AZ,85602
Mountainside Baptist Church;Surprise,AZ,85378
Bilingual Baptist Church;Sun City,AZ,85351
NorthPointe Baptist Church;Chandler,AZ,85225
Thirty-Fifth Avenue Baptist Church;Phoenix,AZ,85009
Coronado Baptist Church;,AZ,85719
First Baptist Church;Bagdad,AZ,86321
New Life Baptist Church;Casa Grande,AZ,85122
Desert View Baptist Church;Marana,AZ,85653
Faith Baptist Church;,AZ,86326
Western Hills Baptist Church;Glendale,AZ,85307
Ponderosa Baptist Church;Payson,AZ,85541
Immanuel Baptist Church;Scottsdale,AZ,85254
Berean Baptist Church;San Tan Valley,AZ,85140
Cornerstone Baptist Church;Kingman,AZ,86409
Continental Baptist Church;Tucson,AZ,85743
Harvest Baptist Church;Goodyear,AZ,85338
Mountain Vista Baptist Church;Sierra Vista,AZ,85650
Cross Road Baptist Church;Buckeye,AZ,85326
New Testament Baptist Church;Tucson,AZ,85712
Desert Streams Baptist Church;Yuma,AZ,85367
Gateway Baptist Church;Humboldt,AZ,86329
First Baptist Church;Miami,AZ,85539
Grace Baptist Church;Chino Valley,AZ,86323
Calvary Baptist Church;Kingman,AZ,86409
Cornerstone Baptist Church;,AZ,18280
Elliot Road Baptist Church;Gilbert,AZ,85299
Saguaro Hills Baptist Church;Mesa,AZ,85205
First Baptist Church;Douglas,AZ,85608
Calvary Baptist Church;,AZ,85602
Cornerstone Baptist Church;Phoenix,AZ,85032
Signs of Life Baptist Church;Phoenix,AZ,85032
Central Baptist Church;Sierra Vista,AZ,85635
Buckeye Baptist Church;Buckeye,AZ,85326
Gospel Light Baptist Church;Mesa,AZ,85207
Faith Baptist Church;Yuma,AZ,85364
Gateway Baptist Church;Avondale,AZ,85323
Tri-City Baptist Church;Chandler,AZ,85286
True Vine Baptist Church;Glendale,AZ,85303
Calvary Baptist Church;Mesa,AZ,85205
Heritage Baptist Church;Goodyear,AZ,85338
Southview Baptist Church;Statesville,NC,28677
Landmark Baptist Church;Evansville,IN,47712
Bible Baptist Tabernacle;Campbellsville,KY,42718
Mountain View Baptist Church;Birmingham,AL,35235
Iglesia Bautista Monte De Sion;Edinburg,TX,78542
Spring City Baptist Church;Cleveland,VA,24225
Bethel Baptist Church;Fort Pierce,FL,34981
Bible Baptist Church;,FL,32064
Bible Baptist Church;DeLand,FL,32720
Buford Grove Baptist Church;Hilliard,FL,32046
Charity Baptist Church;,FL,32347
Fellowship Baptist Church;Carrabelle,FL,32322
True Light Baptist Church;Homosassa,FL,34448
Oak Hill Baptist Church;Davenport,FL,33896
Victory Baptist Church;Panama City,FL,32401
Bethesda Baptist Church;Jacksonville,FL,32254
Battlefield Baptist Church;Fort Oglethorpe,GA,30742
Bible Baptist Church;Statesboro,GA,30461
Calvary Baptist Church;Toccoa,GA,30577
Eastside Baptist Church;Thomasville,GA,31792
Grace Baptist Church;Hinesville,GA,31313
Grace Baptist Church;Warrenton,GA,30828
Wahoo Baptist Church;,GA,30564
Heritage Baptist Church;Cornelia,GA,30531
Lakeland Baptist Church;Lakeland,GA,31635
Lakeland Baptist Church;Buford,GA,30515
Morningside Baptist Church;Columbus,GA,31909
Open Door Baptist Church;Flowery Branch,GA,30542
Philadelphia Baptist Church;Calhoun,GA,30701
Tabernacle Baptist Church;Cairo,GA,39828
Tabernacle Baptist Church;Cartersville,GA,30120
Grace Baptist Church;Madisonville,KY,42431
Northwest Baptist Church;Hopkinsville,KY,42240
Pleasant View Baptist Church;,KY,40153
Remnant Baptist Church;Owenton,KY,40359
Ten Mile Baptist Church;Glencoe,KY,41046
Bethel Baptist Church;Glen Burnie,MD,21060
Charlestown Missionary Baptist Church;Charlestown  Charlestown,MD,21914
Cornerstone Missionary Baptist Church;Street,MD,21154
Franklin Baptist Church;Darlington,MD,21034
Harmony Baptist Church;,NY,10941
Tabernacle Baptist Church;Churchville,MD,21028
Quarryville Baptist Church;Quarryville,PA,17566
Trappe Baptist Church;Street,MD,21154
Mountain View Baptist Church;Hagerstown,MD,21740
Unity Baptist Church;Ripley,MS,38663
Anchor Baptist Church;Pisgah Forest,NC,28768
Tabernacle Free Will Baptist Church;Kinston,NC,28504
Beech Avenue Baptist Church;Gastonia,NC,28052
Bethany Baptist Church;Thomasville,NC,27360
Bethel Baptist Church;Charlotte,NC,28208
Bethel Missionary Baptist Church;Hickory,NC,28601
Bible Baptist Church;Creedmoor,NC,27522
Bible Baptist Tabernacle;Monroe,NC,28110
Bible Missionary Baptist Church;Rockwell,NC,28138
Calvary Missionary Baptist Church;Belmont,NC,28012
Calvary Baptist Church;Hendersonville,NC,28791
Calvary Baptist Church;New Bern,NC,28560
Cornerstone Baptist Church;Shelby,NC,28152
Currytown Baptist Church;Lexington,NC,27295
Emmanuel Baptist Church;Conover,NC,28613
Fair Haven Baptist Church;Hendersonville,NC,28792
Fellowship Baptist Church;Wilmington,NC,28405
First Baptist Church;Mineral Springs,NC,28108
Union Grove Baptist Church;Lexington,NC,27295
Freedom Baptist Church;Rural Hall,NC,27045
Friendship Baptist Church;Saint Pauls,NC,28384
Friendship Baptist Church;Stanfield,NC,28163
Fundamental Baptist Tabernacle;Linwood,NC,27299
Galilee Baptist Church;Monroe,NC,28112
Gordon Baptist Church;North Wilkesboro,NC,28659
Gospel Light Baptist Church;,NC,28145
Grace Baptist Church;Hickory,NC,28603
Grace Baptist Church;Louisburg,NC,27549
Grace Tabernacle Baptist Church;Robbinsville,NC,28771
Harvest Baptist Church;Statesville,NC,28687
Heritage Baptist Church;Morganton,NC,28655
Highland Baptist Church;Vass,NC,28394
Houston Road Baptist Church;Troutman,NC,28166
Hughes Grove Baptist Church;Thomasville,NC,27361
Island Ford Baptist Church;Jonesville,NC,28642
Kerwin Baptist Church;Kernersville,NC,27284
Landrum Independent Baptist Church;Landrum,SC,29356
Laymans Chapel Baptist Church;Durham,NC,27704
Liberty Baptist Church;Mooresville,NC,28115
Liberty Baptist Church;Snow Hill,NC,28580
Lighthouse Independent Baptist Church;Bolivia,NC,28422
Long Hill Baptist Church;Candor,NC,27229
Maple Grove Baptist Church;Waynesville,NC,28786
McLeansville Baptist Church;McLeansville,NC,27301
Midway Bible Baptist Church;Brevard,NC,28712
Morning Star Baptist Church;Hall,NC,27042
Morning Star Baptist Church;Shelby,NC,28152
Morris Memorial Baptist Church;Casar,NC,28020
Mount Nebo Baptist Church;Robbinsville,NC,28771
New Beginnings Baptist Church;Marshville,NC,28103
Northside Baptist Church;Charlotte,NC,28262
Northside Baptist Church;Winston-Salem,NC,27105
Northview Baptist Church;Fayetteville,NC,28311
Northwood Baptist Church;Yadkinville,NC,27055
Open Door Baptist Church;Linwood,NC,27299
Plaza Baptist Church;Charlotte,NC,28205
Pleasant Valley Baptist Church;Burnsville,NC,28714
Promised Land Baptist Church;Gastonia,NC,28054
Prosper Baptist Church;Delco,NC,28436
Providence Road Baptist Church Church;Maiden,NC,28650
Roberts Memorial Baptist Church;Stoneville,NC,27048
Rustic Hills Baptist Church;Bessemer City,NC,28016
Central Baptist Temple;Sanford,NC,27331
South Charlotte Baptist Church;Pineville,NC,28134
Southside Baptist Church;Yadkinville,NC,27055
Summerfield's First Baptist Church;Summerfield,NC,27358
Sweet Home Baptist Church;Albemarle,NC,28001
Tabernacle Baptist Church;Salisbury,NC,28146
Tabernacle Baptist Church;Troy,NC,27371
Trinity Baptist Church;Fayetteville,NC,28311
Trinity Baptist Church;Wilson,NC,27896
Turners Creek Baptist Church;Yadkinville,NC,27055
Unity Baptist Church;Sanford,NC,27330
Victory Baptist Church;Whiteville,NC,28472
Walters Grove Baptist Church;Lexington,NC,27292
West Lenoir Baptist Church;Lenoir,NC,28645
Zion Hill Baptist Church;Marion,NC,28752
Olivet Baptist Church;,NH,03784
Winchester Baptist Church;Winchester,OH,45697
Beulah Baptist Church;Oxford,PA,19363
First Baptist Church of Ogden;,PA,19061
Grace Baptist Church;Oxford,PA,19363
First Baptist Church;Kennett Square,PA,19348
New Hope Bible Fellowship Church;Lancaster,PA,17603
Nottingham Missionary Baptist Church;Nottingham,PA,19362
Victory Baptist Church;Hanover,PA,17331
Academy Road Baptist Church;Walterboro,SC,29488
Alpine Baptist Church;Columbia,SC,29223
Anchor Baptist Church;Little River,SC,29566
Augusta Highway Baptist Church;,SC,29646
Baptist Tabernacle Church;Ladson,SC,29456
Beacon Baptist Church;Lancaster,SC,29721
Beacon Baptist Church;Lexington,SC,29073
Beacon Baptist Church;,SC,29588
Beacon Baptist Church;Millville,DE,19967
Berean Baptist Church;Fountain Inn,SC,29644
Beth Haven Baptist Church;Simpsonville,SC,29680
Bethany Baptist Church;Travelers Rest,SC,29690
Bethlehem Baptist Church;Simpsonville,SC,29681
Bible Baptist Church;Anderson,SC,29625
Bible Baptist Church;Fort Mill,SC,29716
Bible Baptist Church;Hilton Head Island,SC,29925
Bible Baptist Church;Pickens,SC,29671
Bible Baptist Church;Simpsonville,SC,29680
Bible Baptist Church;Taylors,SC,29687
Blessed Hope Baptist Church;Ladson,SC,29456
Blessed Hope Baptist Church;York,SC,29745
Blessed Hope Independent Baptist Church;Hartsville,SC,29550
Blue Ridge Baptist Church;Greer,SC,29651
